15-18/DSC_0007.JPG,13-15/DSC_0056.JPG,0
3/C_26.jpg,3/C_15.jpg,1
12-15/DSC_0096.JPG,13-20/DSC_0048.JPG,0
15-18/DSC_0051.JPG,13-20/DSC_0069.JPG,0
12-15/DSC_0096.JPG,12-18/DSC_0760.JPG,0
12-15/DSC_0109.JPG,13-20/DSC_0053.JPG,0
13-18/DSC_0044.JPG,13-15/DSC_0080.JPG,0
12-19/DSC_0208.JPG,10-09/DSC_0451.JPG,0
13-15/DSC_0060.JPG,13-15/DSC_0062.JPG,1
13-18/DSC_0038.JPG,13-18/DSC_0062.JPG,1
15-18/DSC_0012.JPG,11-20/DSC_0521.JPG,0
15-18/DSC_0025.JPG,11-20/DSC_0547.JPG,0
12-19/DSC_0226.JPG,11-20/DSC_0518.JPG,0
14-17/DSC_0332.JPG,12-19/DSC_0218.JPG,0
12-19/DSC_0236.JPG,12-19/DSC_0231.JPG,1
12-19/DSC_0229.JPG,12-19/DSC_0231.JPG,1
10-08/DSC_0483.JPG,14-17/DSC_0331.JPG,0
10-08/DSC_0484.JPG,12-19/DSC_0209.JPG,0
15-10/DSC_0749.JPG,15-10/DSC_0743.JPG,1
cattle_4339/cattle_4339_DSCF6849.jpg,cattle_2300/cattle_2300_DSCF8872.jpg,0
13-18/DSC_0059.JPG,12-19/DSC_0240.JPG,0
13-20/DSC_0069.JPG,12-19/DSC_0213.JPG,0
15-18/DSC_0036.JPG,15-19/DSC_0019.JPG,0
11-20/DSC_0528.JPG,11-20/DSC_0521.JPG,1
cattle_4951/cattle_4951_DSCF9009.jpg,cattle_4951/cattle_4951_DSCF9005.jpg,1
cattle_1100/cattle_1100_DSCF3976.jpg,cattle_4951/cattle_4951_DSCF9001.jpg,0
13-20/DSC_0050.JPG,13-20/DSC_0056-1 (9).JPG,1
10-20/DSC_0277.JPG,12-19/DSC_0215.JPG,0
cattle_4421/cattle_4421_DSCF8160.jpg,cattle_4951/cattle_4951_DSCF8994.jpg,0
15/O_7.jpg,21/U_19.jpg,0
cattle_4951/cattle_4951_DSCF8994.jpg,cattle_2300/cattle_2300_DSCF8872.jpg,0
13-18/DSC_0051.JPG,13-15/DSC_0082.JPG,0
13-18/DSC_0041.JPG,13-20/DSC_0056-1 (7).JPG,0
12-15/DSC_0106.JPG,10-09/DSC_0467.JPG,0
15-18/DSC_0051.JPG,15-18/DSC_0052.JPG,1
13-15/DSC_0061.JPG,12-19/DSC_0228.JPG,0
11-20/DSC_0535.JPG,11-20/DSC_0544.JPG,1
13-18/DSC_0037.JPG,13-18/DSC_0052.JPG,1
cattle_4339/cattle_4339_DSCF6834.jpg,cattle_4339/cattle_4339_DSCF6840.jpg,1
14-17/DSC_0333.JPG,14-17/DSC_0337.JPG,1
13-20/DSC_0056-1 (9).JPG,12-19/DSC_0242.JPG,0
15-18/DSC_0010.JPG,10-09/DSC_0463.JPG,0
11-20/DSC_0547.JPG,11-20/DSC_0528.JPG,1
cattle_4421/cattle_4421_DSCF8146.jpg,cattle_4421/cattle_4421_DSCF8153.jpg,1
cattle_4421/cattle_4421_DSCF8150.jpg,cattle_4421/cattle_4421_DSCF8145.jpg,1
12-15/DSC_0106.JPG,12-19/DSC_0236.JPG,0
15-19/IMG_1507.JPG,15-19/DSC_0028.JPG,1
13-20/DSC_0048.JPG,13-20/DSC_0073.JPG,1
10-20/DSC_0277.JPG,10-20/DSC_0275.JPG,1
13-17/DSC_0139.JPG,13-17/DSC_0141.JPG,1
15-19/DSC_0031.JPG,15-19/IMG_1507.JPG,1
12-20/DSC_0053.JPG,10-09/DSC_0443.JPG,0
13-20/DSC_0048.JPG,13-20/DSC_0056-1 (6).JPG,1
12-19/DSC_0233.JPG,12-19/DSC_0200.JPG,1
cattle_4951/cattle_4951_DSCF9011.jpg,cattle_4951/cattle_4951_DSCF9014.jpg,1
15-18/DSC_0014.JPG,15-18/DSC_0050.JPG,1
12-19/DSC_0204.JPG,11-20/DSC_0538.JPG,0
cattle_4421/cattle_4421_DSCF8162.jpg,cattle_4421/cattle_4421_DSCF8143.jpg,1
15-18/DSC_0026.JPG,13-18/DSC_0057.JPG,0
12-15/DSC_0101.JPG,12-20/DSC_0054.JPG,0
15-10/DSC_0742.JPG,10-09/DSC_0452.JPG,0
cattle_4421/cattle_4421_DSCF8153.jpg,cattle_4339/cattle_4339_DSCF6844.jpg,0
11-20/DSC_0535.JPG,11-20/DSC_0549.JPG,1
15-18/DSC_0025.JPG,13-15/DSC_0052.JPG,0
cattle_4339/cattle_4339_DSCF6837.jpg,cattle_2300/cattle_2300_DSCF8870.jpg,0
cattle_4421/cattle_4421_DSCF8163.jpg,cattle_2300/cattle_2300_DSCF8863.jpg,0
10-09/DSC_0450.JPG,11-20/DSC_0543.JPG,0
15-18/DSC_0033.JPG,13-15/DSC_0056.JPG,0
13-18/DSC_0056.JPG,13-18/DSC_0046.JPG,1
12-19/DSC_0207.JPG,12-19/DSC_0212.JPG,1
15-10/DSC_0744.JPG,13-20/DSC_0047.JPG,0
3/C_10.jpg,15/O_13.jpg,0
12-15/DSC_0085.JPG,10-09/DSC_0445.JPG,0
cattle_4951/cattle_4951_DSCF7405.jpg,cattle_4951/cattle_4951_DSCF7410.jpg,1
cattle_4339/cattle_4339_DSCF6838.jpg,cattle_3819/cattle_3819_DSCF8688.jpg,0
cattle_4421/cattle_4421_DSCF8158.jpg,cattle_4421/cattle_4421_DSCF8156.jpg,1
12-15/DSC_0109.JPG,12-15/DSC_0098.JPG,1
cattle_4339/cattle_4339_DSCF6849.jpg,cattle_4339/cattle_4339_DSCF6833.jpg,1
21/U_24.jpg,21/U_16.jpg,1
13-15/DSC_0068.JPG,13-20/DSC_0056-1 (7).JPG,0
21/U_10.jpg,21/U_4.jpg,1
13-17/DSC_0130.JPG,15-18/DSC_0016.JPG,0
13-20/DSC_0053.JPG,10-09/DSC_0454.JPG,0
cattle_4421/cattle_4421_DSCF8140.jpg,cattle_4421/cattle_4421_DSCF8156.jpg,1
14-17/DSC_0334.JPG,14-17/DSC_0337.JPG,1
13-18/DSC_0045.JPG,13-20/DSC_0066.JPG,0
15-19/IMG_1525.JPG,15-19/IMG_1516.JPG,1
13-15/DSC_0071.JPG,12-18/DSC_0768.JPG,0
13-20/DSC_0071.JPG,10-09/DSC_0452.JPG,0
15-10/DSC_0745.JPG,12-15/DSC_0101.JPG,0
15-18/DSC_0010.JPG,15-18/DSC_0049.JPG,1
15-19/IMG_1508.JPG,15-19/DSC_0028.JPG,1
cattle_1100/cattle_1100_DJI_0181.jpg,cattle_3819/cattle_3819_DSCF8689.jpg,0
13-17/DSC_0137.JPG,12-15/DSC_0105.JPG,0
15-19/IMG_1507.JPG,15-19/DSC_0020.JPG,1
12-15/DSC_0093.JPG,11-20/DSC_0541.JPG,0
15-10/DSC_0744.JPG,12-15/DSC_0106.JPG,0
15-19/DSC_0022.JPG,15-19/DSC_0028.JPG,1
13-15/DSC_0074.JPG,12-19/DSC_0203.JPG,0
13-15/DSC_0078.JPG,13-15/DSC_0053.JPG,1
10-20/DSC_0277.JPG,12-20/DSC_0055.JPG,0
12-15/DSC_0098.JPG,12-19/DSC_0213.JPG,0
13-20/DSC_0074.JPG,13-20/DSC_0056-1 (2).JPG,1
13-18/DSC_0036.JPG,13-18/DSC_0059.JPG,1
13-17/DSC_0136.JPG,15-18/DSC_0016.JPG,0
12-19/DSC_0210.JPG,12-19/DSC_0232.JPG,1
12/L_21.jpg,12/L_11.jpg,1
3/C_9.jpg,15/O_8.jpg,0
15-10/DSC_0750.JPG,13-15/DSC_0077.JPG,0
15-18/DSC_0022.JPG,13-15/DSC_0068.JPG,0
cattle_4951/cattle_4951_DSCF7410.jpg,cattle_4951/cattle_4951_DSCF8997.jpg,1
14-17/DSC_0330.JPG,14-17/DSC_0339.JPG,1
13-15/DSC_0073.JPG,13-20/DSC_0067.JPG,0
13-20/DSC_0075.JPG,10-09/DSC_0457.JPG,0
13-20/DSC_0051.JPG,13-20/DSC_0058.JPG,1
cattle_3819/cattle_3819_DSCF8689.jpg,cattle_3819/cattle_3819_DSCF8694.jpg,1
15-18/DSC_0041.JPG,15-18/DSC_0025.JPG,1
15/O_25.jpg,21/U_21.jpg,0
12-15/DSC_0084.JPG,12-15/DSC_0087.JPG,1
15-10/DSC_0740.JPG,15-18/DSC_0038.JPG,0
12-15/DSC_0103.JPG,14-17/DSC_0334.JPG,0
13-18/DSC_0049.JPG,13-18/DSC_0053.JPG,1
10-20/DSC_0279.JPG,10-09/DSC_0456.JPG,0
11-20/DSC_0535.JPG,11-20/DSC_0536.JPG,1
10-08/DSC_0488.JPG,12-19/DSC_0203.JPG,0
cattle_4421/cattle_4421_DSCF8158.jpg,cattle_4421/cattle_4421_DSCF8140.jpg,1
21/U_22.jpg,21/U_21.jpg,1
13-18/DSC_0048.JPG,13-20/DSC_0067.JPG,0
12-19/DSC_0215.JPG,11-20/DSC_0517.JPG,0
15-18/DSC_0031.JPG,14-17/DSC_0333.JPG,0
sapi_o/sapi_o_2.jpg,sapi_o/sapi_o_7.jpg,1
cattle_4951/cattle_4951_DSCF7401.jpg,cattle_3819/cattle_3819_DSCF8686.jpg,0
21/U_33.jpg,21/U_2.jpg,1
15-18/DSC_0016.JPG,13-20/DSC_0072.JPG,0
13-15/DSC_0081.JPG,13-15/DSC_0077.JPG,1
13-18/DSC_0045.JPG,13-18/DSC_0055.JPG,1
15-18/DSC_0008.JPG,12-20/DSC_0054.JPG,0
13-18/DSC_0034.JPG,12-20/DSC_0052.JPG,0
21/U_10.jpg,21/U_8.jpg,1
12/L_17.jpg,12/L_19.jpg,1
15-19/IMG_1507.JPG,15-19/IMG_1519.JPG,1
13-20/DSC_0072.JPG,12-19/DSC_0204.JPG,0
13-15/DSC_0055.JPG,12-19/DSC_0221.JPG,0
10-08/DSC_0488.JPG,13-18/DSC_0036.JPG,0
13-20/DSC_0056-1 (7).JPG,12-20/DSC_0051.JPG,0
3/C_26.jpg,3/C_17.jpg,1
13-17/DSC_0126.JPG,12-18/DSC_0763.JPG,0
21/U_7.jpg,21/U_27.jpg,1
12-20/DSC_0050.JPG,12-20/DSC_0052.JPG,1
cattle_4951/cattle_4951_DSCF9001.jpg,cattle_2300/cattle_2300_DSCF8878.jpg,0
13-15/DSC_0068.JPG,13-15/DSC_0074.JPG,1
cattle_2300/cattle_2300_DSCF8870.jpg,cattle_2300/cattle_2300_DSCF8878.jpg,1
14-17/DSC_0344.JPG,14-17/DSC_0326.JPG,1
15-10/DSC_0742.JPG,10-09/DSC_0467.JPG,0
13-15/DSC_0076.JPG,13-15/DSC_0079.JPG,1
12-15/DSC_0103.JPG,15-19/DSC_0020.JPG,0
13-17/DSC_0131.JPG,13-18/DSC_0061.JPG,0
12-18/DSC_0760.JPG,12-19/DSC_0205.JPG,0
12-15/DSC_0084.JPG,15-19/IMG_1523.JPG,0
12-15/DSC_0088.JPG,13-18/DSC_0034.JPG,0
12-19/DSC_0205.JPG,12-19/DSC_0208.JPG,1
12-18/DSC_0769.JPG,12-19/DSC_0220.JPG,0
12-15/DSC_0085.JPG,13-18/DSC_0033.JPG,0
15-10/DSC_0745.JPG,15-19/IMG_1524.JPG,0
